371 37.8153  7.76746e-08 1.37073e-08 0.0288944 1e-06
372 37.9144  7.77765e-08 1.37253e-08 0.0289323 1e-06
373 38.0135  7.78784e-08 1.37432e-08 0.0289701 1e-06
374 38.1126  7.79801e-08 1.37612e-08 0.0290078 1e-06
375 38.2117  7.80817e-08 1.37791e-08 0.0290455 1e-06
376 38.3108  7.81831e-08 1.3797e-08 0.0290831 1e-06
377 38.4099  7.82844e-08 1.38149e-08 0.0291207 1e-06
378 38.509  7.83856e-08 1.38328e-08 0.0291583 1e-06
379 38.6081  7.84867e-08 1.38506e-08 0.0291957 1e-06
380 38.7072  7.85876e-08 1.38684e-08 0.0292332 1e-06
381 38.8063  7.86884e-08 1.38862e-08 0.0292706 1e-06
382 38.9054  7.87891e-08 1.3904e-08 0.0293079 1e-06
383 39.0045  7.88896e-08 1.39217e-08 0.0293452 1e-06
384 39.1036  7.899e-08 1.39394e-08 0.0293825 1e-06
385 39.2027  7.90903e-08 1.39571e-08 0.0294197 1e-06
386 39.3018  7.91904e-08 1.39748e-08 0.0294569 1e-06
387 39.4009  7.92905e-08 1.39924e-08 0.029494 1e-06
388 39.5  7.93904e-08 1.40101e-08 0.029531 1e-06
389 39.5991  7.94901e-08 1.40277e-08 0.0295681 1e-06
390 39.6982  7.95898e-08 1.40453e-08 0.029605 1e-06
391 39.7973  7.96893e-08 1.40628e-08 0.029642 1e-06
392 39.8964  7.97887e-08 1.40804e-08 0.0296789 1e-06
393 39.9955  7.9888e-08 1.40979e-08 0.0297157 1e-06
394 40.0946  7.99872e-08 1.41154e-08 0.0297525 1e-06
395 40.1937  8.00862e-08 1.41329e-08 0.0297892 1e-06
396 40.2928  8.01851e-08 1.41503e-08 0.0298259 1e-06
397 40.3919  8.02839e-08 1.41677e-08 0.0298626 1e-06
398 40.491  8.03826e-08 1.41852e-08 0.0298992 1e-06
399 40.5901  8.04811e-08 1.42025e-08 0.0299358 1e-06
400 40.6892  8.05795e-08 1.42199e-08 0.0299723 1e-06
401 40.7883  8.06778e-08 1.42373e-08 0.0300088 1e-06
402 40.8874  8.0776e-08 1.42546e-08 0.0300452 1e-06
403 40.9865  8.08741e-08 1.42719e-08 0.0300816 1e-06
404 41.0856  8.0972e-08 1.42892e-08 0.0301179 1e-06
405 41.1847  8.10699e-08 1.43064e-08 0.0301542 1e-06
406 41.2838  8.11676e-08 1.43237e-08 0.0301905 1e-06
407 41.3829  8.12652e-08 1.43409e-08 0.0302267 1e-06
408 41.482  8.13626e-08 1.43581e-08 0.0302629 1e-06
409 41.5811  8.146e-08 1.43753e-08 0.030299 1e-06
410 41.6802  8.15573e-08 1.43925e-08 0.0303351 1e-06
411 41.7793  8.16544e-08 1.44096e-08 0.0303711 1e-06
412 41.8784  8.17514e-08 1.44267e-08 0.0304071 1e-06
413 41.9775  8.18483e-08 1.44438e-08 0.0304431 1e-06
414 42.0766  8.19451e-08 1.44609e-08 0.030479 1e-06
415 42.1757  8.20417e-08 1.4478e-08 0.0305149 1e-06
416 42.2748  8.21383e-08 1.4495e-08 0.0305507 1e-06
